identifier,final_title,part_number,date,publisher,pubplace,County1,City1,CitySection1,County2,City2,CitySection2,County3,City3,CitySection3,County4,City4,CitySection4,County5,City5,CitySection5,County6,City6,CitySection6,County7,City7,CitySection7,County8,City8,CitySection8,County9,City9,CitySection9,County10,City10,CitySection10,County11,City11,CitySection11,County12,City12,CitySection12,County13,City13,CitySection13,County14,City14,CitySection14,County15,City15,CitySection15,County16,City16,CitySection16,County17,City17,CitySection17,County18,City18,CitySection18,County19,City19,CitySection19,County20,City20,CitySection20,streets,features
20090925-hopkins-0030,"Spring Garden, Spring Hill-City View, Troy Hill",Plate 28,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Troy Hill,Allegheny County (Pa.),Pittsburgh ,Spring Garden,Allegheny County (Pa.),Pittsburgh,Spring Hill-City View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spring Garden ave, Arcola st, Hill st, High st, Seidle st, Itin st, Hill st, Ives al, Diana st, Catawba st, Iona st, Rhine st, Robinson st, Homer st, Humboldt st, Proposed st, Robinson rd, Hetzell st, Angle st, Filbert st, Victoria st, Valley st, High st, Lager st, Overhill st, Wickline ln, Hazel st, Cowley st, Forrest st, Tinsbury st, Troy al, Clark st, Hamilton st, Lowry st, Branch st, Ohio st, Hippely st, Boehmig  st","7th Ward Public School, North Side Brewery, Convent Of Our Lady Charity, Roman Catholic Church of the Most Holy Name of Jesus, St. Anthony Chapel, Grace Lutheran Church, 13th Ward Public Ward"
20090925-hopkins-0031,Troy Hill,Plate 29,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Troy Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ohio st, Lofink st, Elbow st, Ravine st, Lowry st, Branch st, Forest st, Hazel st, Cowley st, Wickline's ln, Ravin st, Gang ave, Sassafras ln, Ley st, Gang ave, Lofink st, Elbow st, Ravine st, Fleck st, Niggel st, Straus ln, Verona st, Vine st, Plank rd, Hechelman st, Eggers st, Lautner st, Roessler st, Lookout st, Croft st, Ley st, Emma st","Allegheny River Back Channel, Pittsburgh & Western Railway, Western Pennsylvania Railroad, German United Evangelical Protestant Church Cemetery, Troy Hill Leidertafel, St. Andrews Church, Herr's Island, Troy Hill Incline Company, Troy Hill Incline Plane Company,"
20090925-hopkins-0032,Troy Hill,Plate 30,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Troy Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"River ave, Ohio st, Hugh st, Herr st","Western Pennsylvania Railroad,  Pittsburgh & Western Railway, Allegheny River Back Channel, Union Stock Yards, Company, Western Pennsylvania Railroad Yards, 30th st Bridge,"
20090925-hopkins-0033,Water System,Plate 31,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090925-hopkins-0034,Sewer System,Plate 32,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091019-hopkins-0001,"City of Pittsburgh, 1st-11th Wards",Title Page,1889,G.M. Hopkins,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091019-hopkins-0002,"City of Pittsburgh, 1st-11th Wards",Index Map,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091019-hopkins-0003,Point Area,Plate 1,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Water st, Duquesne way, Point al, Fort st, First st, Second st, Greentree al, Third st, Fourth st, Penn ave, Bell's al, Exchange al, Liberty ave","Monongahela River, Allegheny River, Union Bridge, Point Bridge, Pennsylvania Railroad, Exposition Building, Old Fort Duquesne"
20091019-hopkins-0004,Central Business District,Plate 2,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liberty ave, West st, Short st, Water st, First ave, Second ave, Third ave, Fourth ave, Blockhouse way, Ferry sy, Chancery ln, Market st, Wood st","Pennsylvania Railroad, Monongahela River"
20091019-hopkins-0005,Central Business District,Plate 3,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood st, Smithfield st, Grant st, Cherry al, Ross st, Try st, Hill st, Water st, First ave, Second ave, Third ave, Fourth ave, Hoe al, Greenough st","Monongahela River, Baltimore & Ohio Railroad Company, Monongahela Bridge, Pittsburgh Chicago & St. Louis. Railroad Bridge, Second Avenue Park, Post Office"
20091019-hopkins-0006,Central Business District,Plate 4,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liberty ave, Ferry st, Decatur st, Union st, Market st, Masters al, King al, Book al, Sturgeon al, Wood st, Smithfield st, Cherry al, Grant st, Fourth ave, Diamond st, Fifth ave, Virgin al, Sixth ave, Lemon al, Grant al, Relief al, Scrip al","Market House, City Hall, St. Paul's Cathedral"
20091019-hopkins-0007,Central Business District,Plate 5,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fourth st, Evan's al, Fifth st, Cecil's al, Sixth st, Barker al, Scott al, Seventh st, Maddock al, 8Eighth st, Duquesne way, Penn ave, Exchange al, Liberty ave","Pittsburgh Female College, Pennsylvania Railroad Freight Track, Allegheny River, Suspension Bridge"
20091019-hopkins-0008,Central Business District,Plate 6,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eighth st, Ninth st, Garrison al, Tenth st, Eleventh st, Duquesne way, Forsyth st, Jackson al, Penn ave, Exchange al, Liberty ave, Grant st","Allegheny River, Ninth Street Bridge, Railroad Bridge, Pennsylvania Railroad Company, Pittsburgh Junction Railroad"
20091019-hopkins-0009,Central Business District,Plate 7,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood st, Church al, Smithfield st, Montour way, Cherry al, Garland al, Grant st, O'Neil al, Fountain st, Hickory al, Seventh ave, Bedford ave, Washington st, Poplar al, Chatham st, Tunnel st, Dante al, High st, Webster ave, Sixth ave, Strawberry al, Oar al, Liberty ave, Presbyterian ln",Pennsylvania Railroad Company
20091019-hopkins-0010,Central Business District,Plate 8,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant st, Webster ave, Chatham st, Tunnel st, Wylie ave, High st, Fifth ave, Old ave, Diamond st, Ross st, George al, Fourth ave, Try st, Watson st, Hill sty, Shingiss st, Boyd st, Locust st, Lomond st, Forbes ave, Chestnut st","Allegheny County Court House, Allegheny County Jail, Sisters of Mercy Convent"
20091019-hopkins-0011,Bluff,Plate 9,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Try st, Fourth st, Third st, Hill st, Greenough st, Shingiss st, Locust st, Moffat al, Eagle st, Bonus al, Maria st, Vickroy st, Cowards al, Chestnut st, Magee st, Bluff st, Second ave, Iron al, Brewery st, Black al, Cooper st","Monongahela River, Birmingham Bridge, Fort Pitt Incline Plane, Baltimore & Ohio Railroad, Pittsburgh Gas Company, Pittsburgh Roman Catholic College"
20091019-hopkins-0012,Bluff,Plate 10,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magee st, Locust st, Maria st, Vickroy st, Ivanhoe st, Stevenson st, Vicroy st, Bluff st, Second ave, Pride st, Quince al, Marion st, Edna st, Van Braam st","Fort Pitt Incline, Monongahela River, Baltimore & Ohio Railroad, Mercy Hospital"
20091019-hopkins-0013,"Central Business District, Bluff",Plate 11,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chestnut st, Fifth ave, Ann st, Forbes ave, Gibbon st, Locust st, Magee st, Stevenson st, Pride st, Marion st, Elm st, Clark st, Logan st, Our al, Colwell st, Carpenter al, Townsend st, Charles al, Boone al, Fulton st, Vine st",Forbes Public School
20091019-hopkins-0014,Central Business District,Plate 12,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chatham st, State al, Federal st, Washington st, Clay al, Wylie ave, Verona al, Fifth ave, Franklin st, Congress st, Elm st, Wilson st, Pasture st, Hazel st, Scott st, Smallman al, Logan st, Carpenter al, Townsend st, Bonne al, Fulton st, Clark st, Webster ave",Fort Pitt Glass Works
20091019-hopkins-0015,Crawford-Roberts,Plate 13,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Crawford-Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington st, Liberty ave, Faber st, Humber al, Bulina al, Bedford al, Poplar al, Webster ave, Elm st, Logan st, Fulton st, Fisk st, Cliff st, Gibson al, Crawford st, Mercer st, Peach al, Gum st, Eleventh st","Pennsylvania Railroad Company, Union Station, Bedford Reservoir, Western Young Ladies Academy"
20091019-hopkins-0016,Strip District,Plate 14,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eleventh st, Twelfth st, Slocum al, Pike st, Mulberry al, Penn ave, Spring al, Liberty ave, Thirteenth st, Etna st, Fourteenth st, Fifteenth st","Cleveland & Pittsburgh Railroad Company, Allegheny Valley Railroad, Fort Pitt Foundry"
20091019-hopkins-0017,Strip District,Plate 15,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fifteenth st, Sixteenth st, Pike st, Mulberry al, Penn ave, Spring al, Liberty ave, Seventeenth st, Columbia st, Eighteenth st, Nineteenth st, Twentieth st","Allegheny Valley Railroad Company, Penn Incline Plane Company, Allegheny River"
20091019-hopkins-0018,Bedford Dwellings,Plate 16,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bedford Dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liberty ave, Fifteenth st, Sixteenth st, Seventeenth st, Ridge st, Cliff st, Bedford ave, Gum st, Cassat st, Carbon al, Ledlie st, Erin st, Arch st","City of Pittsburgh Basin, Pennsylvania Railroad Company, Penn Incline Plane"
20091019-hopkins-0019,Crawford-Roberts,Plate 17,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Crawford-Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton st, Crawford st, Tannehill st, Vine st, Gum st, Bedford ave, Keating al, Webster ave, Enoch st, Wylie ave, Linton st, Hoffers al, Centre ave, Arthur st, Roberts st, Overhill st, Green st, Granville st",St. Paul's Roman Catholic Orphan Asylum
20091019-hopkins-0020,Middle Hill,Plate 18,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Middle Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedford ave, Keating al, Devilliers st, Shipton st, Shelby st, Erin st, Webster ave, Enoch st, Wylie ave, Centre ave, Granville st, Sweeny al, Walter al, Burmah al, Green st, Davis st, Trent st, Wooster st, Perry st, Kirkpatrick st, Wrigley al, Itsaco al, Iris al, Dinwiddie st",
20091019-hopkins-0021,"West Oakland, Terrace Village",Plate 19,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Terrace Village,Allegheny County (Pa.),Pittsburgh,West Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton st, Crawford st, Centre ave, Clark st, Rose st, Vine st, Ridge st, Colwell st, Covington st, Miller st, Roberts st, Overhill st, Clark st, Justice st, Kearney al, Passavant al, Dinwiddie st, Wick st, Girty al, Lombard st, Devilliers st, Alward st","Pittsburgh Infirmary, Institution of Protestant Deaconesses"
20091019-hopkins-0022,Bluff -Pittsburgh Vol. 1,Plate 20,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion st, Vine st, Colwell st, Girty al, Dinwiddie st, Wick st, Diana al, Lombard st, Devilliers st, Jumonville st, Our al, Fifth ave, Ann st, Forbes ave, Tustin al, Van Braam st, Miltenberger st, Locust st",
20091019-hopkins-0023,Pittsburgh Vol. 1,Sewer System,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091019-hopkins-0024,Water System,,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091020-hopkins-0001,"City of Pittsburgh, 12th, 13th & 14th Wards",Title Page,1889,G.M. Hopkins,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091020-hopkins-0002,"City of Pittsburgh, 12th, 13th & 14th Wards",Index Map,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091020-hopkins-0003,Bluff,Plate 1,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miltenberger st, Gist st, Fifth ave, Ann st, Forbes ave, Tustin st, Locust st, Bluff st, Jumonville st, Seneca st, Moultire st, Commerce st, Canton st, Second ave","Monongahela River, Pittsburgh Division of Baltimore & Ohio Railroad, Dam No. 1, Pennsylvania Tube Works"
20091020-hopkins-0004,Terrace Village,Plate 2,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Terrace Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devilliers st, Jumonville st, Colwell st, Cuba-You-Quit al, Ellicott st, Concord al, Grove st, Calliope Al, Addison st, Ruch st, Kirkpatrick st, Spring st, Soho st, Hillside st, Wadsworth st, Wyandotte st, Reed st",
20091020-hopkins-0005,"Middle Hill, Terrace Village",Plate 3,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Terrace Village,Allegheny County (Pa.),Pittsburgh,Middle Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devilliers st, Concord al, Grove st, Calliope al, Addison st, Charles st, Kirkpatrick st, Centre ave, Hemens st, Festus al, Falcon al, Reed st, Ruch st, Avon al, Linden st, Soho st, John st, Mahon st, Humber st, Wylie ave, La Place st",
20091020-hopkins-0006,"Middle Hill, Bedford Dwellings",Plate 4,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Middle Hill,Allegheny County (Pa.),Pittsburgh,Bedford Dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ridge st, Erin st, Drury al, Reward al, Fir al, Perry st, Webster ave, Moore st, Mitchell al, Kirkpatrick st, Bedford st, Benton st, Lawson st, Itasco al, Paobla al, Fall st, Sardina al, Kepler al, Somers st, Caramel al, Chauncy st, Middle st, Bloomer st, Shafer st, Flora st, Tomahawk al,",Roman Catholic Cemetery
20091020-hopkins-0007,"Strip District, Bedford Dwellings",Plate 5,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,Allegheny County (Pa.),Pittsburgh,Bedford Dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liberty ave, Crescent st, Tyrone st, Towers st, Jones ave, Arch st, Plutarch st, Stockholm st, Judson st, Bulana al, Moore al, Kirkpatrick st, Erin st, Moore st, Shafer st, Wesley st, Sweitzer al, Middle st, Sicily al, 20th st, 21st st, 22nd st, 23rd st, 24th st, 25th st, 26th st","Pennsylvania Railroad Co., Pennsylvania Railroad Transfer Station"
20091020-hopkins-0008,Strip District,Plate 6,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Twentieth st, Twenty-First st, Twenty-Second st, Railroad ave, O'Hara al, Pike st, Mulberry al, Penn ave, Liberty ave, Spring al, Smallman st, Twenty-Third st, Twenty-Fourth st, Spruce al, Twenty-Fifth st","Allegheny River, Pittsburgh Junction Railroad, Allegheny Valley Railroad"
20091020-hopkins-0009,Strip District,Plate 7,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Twenty-Fifth st, Twenty-Sixth st, Railroad ave, Spruce al, Smallman st, Mulberry al, Penn ave, Spring al, Liberty ave, Twenty-Seventh st, Twenty-Eighth st","Allegheny River, Pittsburgh Junction Railroad, Allegheny Valley Railroad, Pittsburgh Steel Casting Co., Pittsburgh Saw Mills, Union Storage Company"
20091020-hopkins-0010,Strip District,Plate 8,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Twenty-Eighth st, Twenty-Ninth st, Railroad ave, Spruce al, Smallman st, Mulberry al, Penn ave, Spring al, Liberty ave, Thirtieth st, Thirty-First st","Allegheny River, Pittsburgh Junction Railroad, Allegheny Valley Railroad, Snyder Square Public Park, Park Bros. & Co. Black Diamond Steel Works"
20091020-hopkins-0011,"Strip District, Polish Hill",Plate 9,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,Allegheny County (Pa.),Pittsburgh,Polish Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plutarch st, Humboldt st, Judson st, Arch st, Sweitzer al, Ridge st, Junilla st, Watt st, Francis st, Morgan st, Jones ave, Kenny al, Stockholm st, Burns al, Side al, Haran st, Branch st, 30th st, Liberty ave, 26th st, 27th st, 28th st, 29th st","Western Pennsylvania Hospital, Pennsylvania Railroad Company, 28th St. Engine House"
20091020-hopkins-0012,Polish Hill,Plate 10,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Polish Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30th st, Sassafras st, Neville st, Harmar st, Wayne st, Jones ave, 33rd st, Ruthven st, Dickson st, Preble st, Mingo st, Roxbury al, Ridge st, Lawrence st, Downing st, Roberts al, Molamphy st, Hancock st, Harding st, Japan al, Ochil al, Quadrant al, Cargill st, Mellwood ave, Linoleum al, Jewel st, Flavian st, Olive al, Bismarck st","Pennsylvania Railroad Company, Lawrenceville Station, Forfar Street Bridge, Western Penn Medical College"
20091020-hopkins-0013,"Polish Hill, Upper Hill",Plate 11,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Polish Hill,Allegheny County (Pa.),Pittsburgh,Upper Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jewel st, Ruthven st, Crosus al, Flavian st, Melwood ave, Jones ave, Oscar al, Bismarck st, Ridge st, Monroe st, Finland st, Marshall al, Fort st, Olney al, Webster ave, Marple Terrace, Cambridge st, Bellefield ave, Craig st, Gold st, Orleans st, Byron st","Pennsylvania Railroad Company, Proposed Incline Reserved"
20091020-hopkins-0014,Upper Hill,Plate 12,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Upper Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33rd st, Bedford ave, Ridge ave, Monroe st, Ajax al, Vesper st, Hancock st, Olney al, Carnac al, Webster ave, Orion st, Osay al, Danube st, Carnak al, Madison ave, Herron ave, Lyon st, Lloyd st, Burton al, Clarissa st, Gypsum al, Wichita al, Camp st, Alpine st, Rampart st, Anderson st, Ossipee st","Central Passenger Railway Co., Herron Hill Reservoir, Proposed Incline Reserved"
20091020-hopkins-0015,"Middle Hill, Bedford Dwellings",Plate 13,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Middle Hill,Allegheny County (Pa.),Pittsburgh,Bedford Dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chauncy st, Duff st, Junilla st, Ridge st, Bedford ave, Watt st, Francis st, Wylie ave, Upfold al, Jacobus al, Verdant al, Webster ave, Barnett al, Montague al, Mulberry al, Centennial al, Conkling st, Morgan st, Branch st, Arch st, 30th st, Mingo st, Moier st, 33rd st, Herron ave, Crockett al, Gomery st, Vincennes al, Olive st","Cemetery, Pest House"
20091020-hopkins-0016,"Upper Hill, Middle Hill, Terrace Village",Plate 14,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Middle Hill,Allegheny County (Pa.),Pittsburgh,Upper Hill,Allegheny County (Pa.),Pittsburgh,Terrace Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soho st, Wylie ave, Junilla st, Reed st, Centre ave, Wallace st, Wyandotte ln, Hillside st, Wadsworth st, Emmett st, La Place st, John st, Mahone st, Humber al, Breckenridge st, Vera st, Berthoud st, Robinson st, Allequippa st, Arval al, Leven al, Watt st, Francis st, Palo Alto al, Morgan st, Wandless st, Herron ave, Ossippee st, Royal al, Chelsea st, Cecilia ave, Harold st","Minersville Cemetery (2nd German Lutheran Church), First German Evangelical Lutheran Burial Ground"
